ID,Initial_ID,text,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
6103,41,Huge company more difficult to move up the career ladder. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6085,23,ltant,0,0,0,0,0,0,0,0,0,0,0,0
6345,283,Bureaucratic standardization to corporate center. Insider,0,0,0,0,0,0,0,0,0,0,0,0
6081,19,Career opportunities,0,0,0,0,0,0,0,0,0,0,0,0
6080,18,People. Worst company and worst people I have ever dealt with in my life. If you can live with criminals you will survive here.. ,0,0,0,0,0,0,0,0,0,0,0,0
6079,17,Not suitable for people who likes to work with designs It is hard to get into this career. A considerable amount of workrelated skill,0,0,0,0,0,0,0,0,0,0,0,0
6075,13,system is rigid ,0,0,0,0,0,0,0,0,0,0,0,0
6060,658,1- Work-life balance is not equal. 2- Moving from company location to another.. ,0,0,0,0,0,0,0,0,0,0,0,0
6048,646,"of working for Saudi Aramco"". Feb 18",0,0,0,0,0,0,0,0,0,0,0,0
6046,644,Needs to improve work/life balance for employees. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6042,640,They locals mostly lie through their teeth,0,0,0,0,0,0,0,0,0,0,0,0
6041,639,The cons are that the oil and gas industry is cyclical and so layoffs do happen. There is also a traditional culture so no fully remote opportunities.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6036,634,Stress Schedule Management Oil and gas life Pay Salary Mobility. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6027,625,Work life balance Risky Industry. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6154,92,We're in a slowly dying industry and lack a clear direction forward. This is reflected in our inability to attract and retain talent from top universities. Think to yourself,0,0,0,0,0,0,0,0,0,0,0,0
6156,94,Limited advancement opportunities,0,0,0,0,0,0,0,0,0,0,0,0
6162,100,Structure career progression and compensation. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6170,108,Hubris. Can care more about results than employee input/morale. People who talk more get promoted faster. D&I is well intentioned,0,0,0,0,0,0,0,0,0,0,0,0
6335,273,Work life balance Not always transparent Slow in technologies/digital. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6321,259,ruction Coordinator . Recommend. CEO Approval. Business Outlook. Pros. great benefits,0,0,0,0,0,0,0,0,0,0,0,0
6311,249,Back slapping mentality. You cannot apply for jobs based on your relevant skill set and experience. You must be in with one of the career development sponsors to have your name put in the hat for any open positions.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6299,237,"O&G business means ups and downs and with that comes ""resource optimization""",0,0,0,0,0,0,0,0,0,0,0,0
6279,217,Very buttoned down and bland culture. All the personality has been scrubbed out...just not that fun on a day to day basis. Some of the office locations are so boring. Too quiet,0,0,0,0,0,0,0,0,1,0,0,0
6269,207,Zero opportunity for any advancement or pay increase.. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6265,203,Growth is slow but there are many opportunities to learn. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6262,200,Hard to move up once you reach a certain point in your career. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6260,198,Unsafe place to work if you are a minority. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6257,195,You must know somebody to progress on your career.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6254,192,Work life balance is challenging but improving.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6248,186,Not many cons. As with all companies as you move up in an organization,0,0,0,0,0,0,0,0,0,0,0,0
6239,177,most of the locations are undesireable,0,0,0,0,0,0,0,0,0,0,0,0
6237,175,Poor IT management,0,0,0,0,0,0,0,0,0,0,0,0
6222,160,Extremely limited opportunity to work fully remote. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6214,152,ltant in Greenville,0,0,0,0,0,0,0,0,0,0,0,0
6205,143,too much process - almost impossible to do anything quickly and efficiently culture is very old and set in its ways,0,0,0,0,0,0,0,0,0,0,0,0
6191,129,You can't call in if needed cause sick or family emergency doesn't care about your needs as a human. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6186,124,No full time hours available,0,0,0,0,0,0,0,0,0,0,0,0
6185,123,Opportunities for management roles are limited. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6180,118,Experienced hires don’t have same development opportunities. ,0,0,0,0,0,0,0,0,0,0,0,0
6178,116,Lack of coding standards here.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6173,111,ruction Manager in San Ramon,0,0,0,0,0,0,0,0,0,0,0,0
6686,624,"Management only interested in self preservation and ""checking boxes"" for their careers",0,0,0,0,0,0,0,0,0,0,0,0
6708,646,pay grade for this position was too low for amount of work/responsibility. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7244,12,Terrible management,0,0,0,0,0,0,0,0,0,0,0,0
7056,994,Work life balance can sometimes get affected by project deadlines and deliverables. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7095,33,Favoritism,0,0,0,0,0,0,0,0,0,0,0,0
7094,32,Overworked,0,0,0,0,0,0,0,0,0,0,0,0
7087,25,No budget to fix things to make the job safer. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7083,21,Long working hours,0,0,0,0,0,0,0,0,0,0,0,0
7080,18,Little opportunity for advancement (personally). Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7079,17,The company is definitely risk adverse and tends to be bureaucratic. No one wants to say it but it is effectively a utility minded organization.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7075,13,- Mistakes in the system can take a long time to be addressed and fixed - There doesn't seem to be a career path upward,0,0,0,0,0,0,0,0,0,0,0,0
7073,11,If you are not tagged as high potential employee,0,0,0,0,0,0,0,0,0,0,0,0
7071,9,ltant in Houston,0,0,0,0,0,0,0,0,0,0,0,0
7065,3,High budget targets,0,0,0,0,0,0,0,0,0,0,0,0
7059,997,ltant in Houston,0,0,0,0,0,0,0,0,0,0,0,0
7054,992,Difficult environment right now,0,0,0,0,0,0,0,0,0,0,0,0
7102,40,Slow career growth. Overly Competitive environment. ,0,0,0,0,0,0,0,0,0,0,0,0
7038,976,Too many managers,0,0,0,0,0,0,0,0,0,0,0,0
7034,972,Minimal career development opportunities in PGPA. ,0,0,0,0,0,0,0,0,0,0,0,0
7033,971,"not much of a ""title"" - oriented employees; few opportunities to go up. ",0,0,0,0,0,0,0,0,0,0,0,0
7030,968,LOCATION: you WILL end up working in Houston,0,0,0,0,0,0,0,0,0,0,0,0
7022,960,Can be clannish in certain business segments but this is generic to most organizations. Those anointed as high potentials can avoid risky assignments while those who produce but are not designated high potential can gain advantage by taking those same risky assignments.. ,0,0,0,0,0,0,0,0,0,0,0,0
7019,957,Corporate life,0,0,0,0,0,0,0,0,0,0,0,0
7011,949,Experienced hires will be severely underchallenged and not considered for growth opportunities; Chevron HR doesn’t care about anything you learned from any other company,0,0,0,0,0,0,0,0,0,0,0,0
7010,948,There was a turn about for some projects I was working on and some of my areas of subject matter expertise where diminished and not given full value as previously detailed. Some major health and personal issues where overlooked as I worked through them without taking medical leave as was suggested or came back early from medical leave. Did not feel fully appreciated for efforts especially supporting additional/new projects due to personnel shortages.. ,0,0,0,0,0,0,0,0,0,0,0,0
7007,945,Work life balance Organization Terrible training. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6997,935,Healthcare is not as good as it used to be.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7101,39,Once you rise in ranks you'll likely be cut for cheaper labor. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7105,43,The energy business unit is entirely district energy focused and have no views on how to grow. The leadership in that group is simply inbred and a good number of them need to be replaced with new people who have broader views on the industries that they could grow in. Too much effort is spent on spinning a marketing story and not enough on actual resources to develop and deliver services. They could be great if they actually believed and delivered on what they print in there own brochures.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6712,650,Not opportunities for advancement Poor communication. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7189,127,A lot of things from the corporate level that trickled down seemed to be things that justified peoples jobs. Redundant safety videos,0,0,0,0,0,0,0,0,0,0,0,0
7228,166,A lot of things from the corporate level that trickled down seemed to be things that justified peoples jobs. Redundant safety videos,0,0,0,0,0,0,0,0,0,0,0,0
7222,160,Management style is changing for the worse. No work life balance. Management works 24/7 and expects the same from staff.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7220,158,Laboratory management loves to micromanage employees. Expect to be criticized if you do things your way. Theres a lot of gossip going around with the senior staff who bad mouth other employees. Very little to no team player effort by senior staff. They will belittle you,0,0,0,0,0,0,0,0,0,0,0,0
7211,149,No resource for employee and bunch of fake promises.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7206,144,A female was hired to do the same work but was the only one allowed to sit in the office majority of every shift and do nothing when all the other employees were working in the heat all day long. After being addressed by all other workers and still allowed it created an issue. Life revolves around work. 60 hours a week of manual labor takes a toll with no end in sight. But you rely on overtime to pay the bills.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7204,142,The energy business unit is entirely district energy focused and have no views on how to grow. The leadership in that group is simply inbred and a good number of them need to be replaced with new people who have broader views on the industries that they could grow in. Too much effort is spent on spinning a marketing story and not enough on actual resources to develop and deliver services. They could be great if they actually believed and delivered on what they print in there own brochures.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7202,140,The site I worked at does not care. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7201,139,Less than stellar ethics amongst several individuals in the “top” management of Veolia North America (VNA). Also,0,0,0,0,0,0,0,0,0,0,0,0
7200,138,The Pay,0,0,0,0,0,0,0,0,0,0,0,0
7195,133,Management is very bad,0,0,0,0,0,0,0,0,0,0,0,0
7193,131,Managers,0,0,0,0,0,0,0,0,0,0,0,0
7181,119,I was offered a position with Veolia in July of 2019. I completed a physical and background check in August of 2019. During the physical a doctor noted a perceived disability. After 7 months of waiting for a start date from the company they rescinded the offer of employment due to a perceived disability. Despite my previous experience in a very similar chemical plant and offers to provide documentation and other evidence to prove my experience and ability to perform the duties of the job the company pulled the offer. The company implied during a phone conversation that I hid the perceived disability and offered no reasonable accommodations. It is not the responsibility of the applicant to disclose anything that could be considered a disability or offer accommodations. Per the ADA that is the responsibility of the company.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7133,71,Private Sector Pay Is Less. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7176,114,Long hours,0,0,0,0,0,0,0,0,0,0,0,0
7174,112,The work environment is horrible,0,0,0,0,0,0,0,0,0,0,0,0
7169,107,Multiple bosses. Pathetic pay grade. Horrible management. On call 24-7. Micromanagement is a way of life here. Got blamed for corporate accounting errors.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7167,105,21-Nov,0,0,0,0,0,0,0,0,0,0,0,0
7166,104,Safety issues,0,0,0,0,0,0,0,0,0,0,0,0
7161,99,management pay work life no. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7157,95,Work/life balance can be challenging.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
7155,93,Pay was really low,0,0,0,0,0,0,0,0,0,0,0,0
7144,82,work is not challenging enough not enough development opportunities for technical people. ,0,0,0,0,0,0,0,0,0,0,0,0
7143,81,opportunity for growth widespread nepotism diversity performance rating system layoffs. ,0,0,0,0,0,0,0,0,0,0,0,0
7135,73,ientious company with great values. Respects all people and cultures. Committed to protecting people and the environment. System driven.. Cons. Conservative company. Risk tolerance is low,0,0,0,0,0,0,0,0,0,0,0,0
6991,929,Current internal hiring process/career development programs are not as inclusionary as it could be,0,0,0,0,0,0,0,0,0,0,0,0
6990,928,Risk averse environmentleads to slow changes. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6984,922,Paid Time Off and Human Resources. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,1,0,0,0,0,0,0,0
6788,726,Outsized focus on personal career development by U.S. employees.. ,0,0,0,0,0,0,0,0,0,0,0,0
6827,765,Dress Code is old school - Slacks and Dress Shirts mostly. It's 2019! Please let people wear Shorts and T-shirts. Management is clueless sometimes. Most managers don't have experience in the role they are managing. Which is great in theory when it comes to career opportunities. But causes confusion for the middle men. Work from Home is almost non-existent. Again in 2019 letting people work remote more often goes a long way in moral of the people. ,0,0,0,0,0,0,0,0,0,0,0,0
6825,763,Extremely limited opportunities for career advancement and longevity for African Americans,0,0,0,0,0,0,0,0,0,0,0,0
6820,758,The company advertises multiple career opportunities but then management or supervisors limit career growth for their departments and direct reports. Chevron brands themselves as a diverse and equal opportunity employer,0,0,0,0,0,0,0,0,0,0,0,0
6813,751,Many parts of the company restructure every 18 or so months,0,0,0,0,0,0,0,0,0,0,0,0
6808,746,Working in a refinery can be dangerous to personal health and safety.. ,0,0,0,0,0,0,0,0,0,0,0,0
6807,745,might be a little to devoted to office safety and ergonomics,0,0,0,0,0,0,0,0,0,0,0,0
6805,743,Management can be extremely slow to make any decisions. Extremely risk adverse. many times managers will defer decisions to higher levels of management that are clearly in their responsibility.. ,0,0,0,0,0,0,0,0,0,0,0,0
6803,741,Terrible care for employees well being. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6801,739,Pay is still 12 the hour even though many places pay more. Literally under minimum. The company holds very high standards so they are picky about how everything is done and how well,0,0,0,0,0,0,0,0,0,0,0,0
6798,736,None. Except when it comes to career advancement,0,0,0,0,0,0,0,0,0,0,0,0
6791,729,Work life balance for field employees.. ,0,0,0,0,0,0,0,0,0,0,0,0
6787,725,Things can move slow and middle management is too heavy. Salaries are a bit on the lower side for top performers. Career promotion and salary increases can be very slow.. ,0,0,0,0,0,0,0,0,0,0,0,0
6981,919,Like in any big organization,0,0,0,0,0,0,0,0,0,0,0,0
6783,721,Management only cares about themselves. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6777,715,- Health and Dental insurance are not competitive as you'd expect freon a fortune 500 company. ,0,0,0,0,0,0,0,0,0,0,0,0
6770,708,No work life balance. 500-1000 hours of overtime. Overtime is mandatory. ,0,0,0,0,0,0,0,0,0,0,0,0
6769,707,lting Services Engineer,0,0,0,0,0,0,0,0,0,0,0,0
6766,704,Company is contracting in size,0,0,0,0,0,0,0,0,0,0,0,0
6760,698,Minimal resources devoted to assets,0,0,0,0,0,0,0,0,0,0,0,0
6755,693,It was short term and there wasn't a any health insurance or taxes taken out. ,0,0,0,0,0,0,0,0,0,0,0,0
6746,684,Old technology,0,0,0,0,0,0,0,0,0,0,0,0
6735,673,Chevron has high standards,0,0,0,0,0,0,0,0,0,0,0,0
6723,661,Layoffs are really common as per industry standard. Mediocre health benefits.. ,0,0,0,0,0,0,0,0,0,0,0,0
6831,769,Finance teams are slowly getting caught up with technology and advanced analytics,0,0,0,0,0,0,0,0,0,0,0,0
6837,775,Opportunity to simply processes,0,0,0,0,0,0,0,0,0,0,0,0
6847,785,There is a lack of work/life balance and ability to move up. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6979,917,working environment long term career goals. ,0,0,0,0,0,0,0,0,0,0,0,0
6978,916,No raises. No benefits unless a manager,0,0,0,0,0,0,0,0,0,0,0,0
6973,911,cut throat competition,0,0,0,0,0,0,0,0,0,0,0,0
6972,910,So disorganized. Absolutely impossible to make change happen here. People in Houston who have never been to a field location make all the decisions. So much preferential treatment given that the people who are top performers never get the opportunity to advance.. ,0,0,0,0,0,0,0,0,0,0,0,0
6966,904,Refinery Experience: The company has the worst business models I’ve come across. Zero access to leading technology that is just common business from other industries. The IT group creates a 6 month roadblock when you try and introduce a new platform or program. Then another 6 month roadblock trying to get a contract signed to keep company information confidential. Our own standards don’t allow us to keep up with any industry leading programs. Instead we have our IT group create programs,0,0,0,0,0,0,0,0,0,0,0,0
6963,901,Interested in corporate social responsibility? Run for the hills. Take a job anywhere but here. I'm not sure how a department with so many resources to give away and such a great focus on education and health can be such a miserable place to work. I take that back,0,0,0,0,0,0,0,0,0,0,0,0
6952,890,Not a place for mid-career or experience hires to make an impact. If you have not grown up with Chevron your mobility and advancement opportunities are minimal. Unless you want to work for the refineries your opportunities in CA are limited. Everything is moving to Houston.. ,0,0,0,0,0,0,0,0,0,0,0,0
6933,871,A lot of responsibility and hours can be very long. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6930,868,Management completions only. They don’t care about the employees. Just how to move themselves up within the company.. ,0,0,0,0,0,0,0,0,0,0,0,0
6927,865,Safety and literally everything else.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6922,860,Constant safety meetings and other distractions. ,0,0,0,0,0,0,0,0,0,0,0,0
6912,850,Frequent and significant layoffs. Limited career advancement opportunities and job security after age 50. Very process oriented - can be difficult to get things done in anything resembling an efficient manner.. ,0,0,0,0,0,0,0,0,0,0,0,0
6911,849,Chevron is a very process oriented company and as such it has trouble making decisions with out a lot of review. Even if the decision is a low risk/low consequence managers will agonize over the decision for months. The older days at Chevron management could make the decision on the day you asked if not in the same discussion. As employee you need to be a suckup and make no critical comments. Management at Chevron does not like to be told that their ideas are sometimes not well thought out and maybe they should talk to their experts. ,0,0,0,0,0,0,0,0,0,0,0,0
6899,837,Bureaucratic decision-making Factory business model in the Permian leads to very narrow job responsibilities. Total compensation diverges significantly from the independents after 5+ years of experience for PE and G&G roles. Stock options are restricted to quite senior pay grades.. ,0,0,0,0,0,0,0,0,0,0,0,0
6883,821,no advancement opportunities from the current position. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6878,816,Very structured. Advancement opportunities are too dependent on relocation. Not everyone has the ability to relocate.. ,0,0,0,0,0,0,0,0,0,0,0,0
6873,811,very controlling. don't care about professional development. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6858,796,No management opportunities for expats. ,0,0,0,0,0,0,0,0,0,0,0,0
6857,795,Saudi Aramco weakest point is the inexistent career progression for expatriates,0,0,0,0,0,0,0,0,0,0,0,0
6851,789,Some long term employees did not like change. Very stuck in their old ways. Health Benefits expensive.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6021,619,GE Healthcare has reverted to the “throw more managers at the problem” model.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6012,610,Terrible Senior Leadership at the VP and up level. No direction,0,0,0,0,0,0,0,0,0,0,0,0
6010,608,Short sighted at times on importance of support functions. Bottom line sometimes takes precedent over quality of performance for teams.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5103,701,Poor healthcare and dental plans offered. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5206,804,Work life integration and balance. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
5165,763,Great work environment Great benefits Pretty good work/life balance. ,0,0,0,0,0,0,0,0,0,0,0,0
5157,755,Lots of PTO,0,0,0,0,0,0,0,0,0,0,0,0
5153,751,Great hours,0,0,0,0,0,0,0,0,0,0,0,0
5151,749,Decent onboarding pay when I started. Depending on your manager and co-workers can be a good place to work. Safety usually comes first.. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Market leader company,0,0,1,0,0,0,0,0,1,0,0,0
,,Good company to work for. Opportunities for growth.. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Work life balance Cross culture' Global exposure. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Vestas is a huge international energy company with lots of opportunities for those who strive to achieve their professional goals.. ,0,1,0,0,0,0,0,0,1,0,0,0
,,I worked with a lot of great people and with some of the best leadership of my 11-year career with Vestas. A challenging industry that keeps you working hard and requires you to consistently be developing unique solutions to tackle the next obstacle.. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Safety driven leadership,0,0,0,0,0,0,0,0,0,1,0,0
,,fast paced organization,0,0,1,0,1,0,0,0,0,0,0,0
,,A lot of opportunities for overtime. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Benefits are good health insurance dental. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Challenging work with excellent resources.. ,0,1,0,0,0,0,0,0,0,0,0,0
,,Vestas offers great employee benefits and likes to promote from within rather than hiring from outside. They have afforded me great opportunities I may not have gotten else where without a college degree.. ,0,0,0,0,1,0,0,0,0,0,0,0
,,Lots of good quality people.. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Great benefits compared to other companies such as 401 and health benefits. Easy to move up to higher positions and great management.. ,1,0,0,0,0,0,0,0,1,0,0,0
,,Vestas is an industry leader in wind technology which always keeps the work interesting. The take care of their employees with better than average benefits and social events.. ,0,0,0,0,1,0,0,0,0,1,0,1
,,Compensation,0,0,0,0,0,0,0,0,1,1,0,0
,,Supplied Brand new vehicle. Company card for all travel and logging needs. Uniforms,0,0,0,0,1,0,0,0,0,0,0,0
,,-The people you work with are great and one of the reasons why I stayed as long as I did. There's alot of smart and passionate people there with alot of years of experience. For people that are new to the industry it's a great opportunity to learn from ex,0,0,0,0,0,0,0,0,1,0,0,0
,,Benefits,0,0,0,0,0,0,0,0,1,0,0,1
,,A very professional environment with committed employees. Deep knowledge and a long history. Plenty of opportunity to move around and take on different jobs. Generous funding for education and training. A commitment to community service and supporting diversity. Good compensation. Just a great organization.. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Quick response,0,0,0,0,0,0,0,0,1,0,0,0
,,Benefits and compensation. Both were untouchable. The life-work balance totally depended on the department and the tone was set by the director. The two groups I was in were totally different in that aspect. One had a 9/80 schedule,0,0,0,0,0,0,0,0,1,1,0,0
,,The freedom to career change and learn different skills. Benefits are the best in California. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Progressive company,0,0,0,0,1,0,0,0,0,1,0,0
,,The health care benefits are good. ,0,0,0,0,0,0,0,0,0,0,0,0
,,work-life balance,0,0,0,0,0,0,0,0,0,0,0,0
,,Guaranteed work,0,0,0,0,0,0,0,0,1,1,0,0
,,Management was very supportive and helpful. I love my work/life balance while working at bp. The employees (whether in Texas or Illinois) were more like family.. ,0,0,0,0,0,1,1,1,0,0,0,0
,,BP has smart people that seem friendly. They are nice,0,0,0,0,0,0,0,0,1,0,0,0
,,Strong collaborative culture and mission.. ,0,0,1,0,0,0,0,0,0,0,0,0
,,Great people,0,0,0,0,1,0,0,0,0,0,0,0
,,Flexible,0,0,1,0,0,0,0,0,0,1,0,0
,,Salary lunch people office insurance. ,0,0,0,0,1,0,0,0,0,0,0,0
,,BP is a global company with international scope. There are opportunities to do many different things. In the last couple of years,0,0,0,0,1,0,0,0,0,0,0,0
,,Amazing collaboration with other gifted employees. ,0,0,0,0,1,0,0,0,0,0,0,0
,,Good people. Lots of overtime if you want it. Great benefits. Free health insurance for single people. Catered lunches. Year end giveaways. Really hard to get fired.. ,0,0,1,0,0,0,0,0,0,0,0,0
,,Better than average pay to start,1,0,0,0,0,0,0,0,1,0,0,0
,,Opportunity to work with global counterparts Opportunity to work on renewable energy. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Benefits,0,0,1,0,0,0,0,0,0,0,0,0
,,Easy Job. Will only get fired for attendance Breaking something Alright pay Good insurance Good for beginners. ,1,0,0,0,0,0,0,0,1,0,0,1
,,The people there are amazing to talk to and probably 1/3 of the time everyone's standing around doing nothing so it is a rather relaxed environment. They care about teaching safety but our quite poor at following through. They are good at teaching you a lot of basics before starting you and it was rather simple to do.. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Pay is descent. Good benefits. Opportunity for advancement.. ,0,0,0,0,1,0,0,0,0,0,0,0
,,The resource and training vestas supplied you with to help with your job was excellent!. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Great benefits take care of travelers. ,0,0,0,0,1,0,0,0,0,0,0,0
,,Good benefits,0,0,0,0,0,0,0,0,0,0,0,0
,,Straightforward education of safety policies and consequences. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Training,0,0,0,0,0,0,0,0,0,0,0,1
,,Benefits,0,0,0,0,0,0,0,0,0,0,0,0
,,Opportunity for advancement in many divisions. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Mot very safe environment. Alots of heavey weight movement.. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Green energy. Global travel opportunities.. ,0,0,0,0,0,0,0,0,0,0,0,0
,,Great pay and great benefits,0,0,0,0,0,0,0,0,0,0,0,0
,,Good health benefits. Annual bonus. Decent number of talented people.. ,0,0,0,0,0,0,0,0,0,0,0,1
,,Good salaries,0,0,0,0,0,0,0,0,0,0,0,0
,,good people,0,0,0,0,0,0,0,0,1,0,0,0
,,+ Work-Life balance + Community impact + We don't have a choice,0,0,0,0,0,0,0,0,1,0,0,0
,,Lots of opportunities,0,0,0,0,0,0,0,0,1,0,0,0
,,Great pay and benefits. Work life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Good job for a career. ,0,0,0,0,1,0,0,0,0,0,0,0
,,cares deeply about its people; benefits long term employees. ,0,0,1,0,0,0,0,0,0,0,0,0
,,Great tuition reimbursement program (should take advantage of it) / pension plan,0,0,0,0,0,0,0,0,0,1,0,0
,,Dependable job. Insurance was great until Obama ruined it. Great officers - team players.. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Great pay for young career.. ,0,0,0,0,0,0,0,0,0,1,0,0
,,Stable industry with good benefits,0,0,0,0,0,0,0,0,1,0,0,0
,,Good Wages Good Benefits Take care of employees. ,0,0,0,0,0,0,0,0,1,0,0,0
,,Benefits,1,0,0,0,0,0,0,0,0,0,0,0
